INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJl_CT7Qm1RIYRmiQYoWVnXp8', '8', '2015-04-10 13:06:52');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '10', '2015-04-13 13:43:20');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '4', '2015-04-13 13:07:38');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '6', '2015-04-13 13:24:15');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '8', '2015-04-13 13:58:08');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '5', '2015-04-13 13:30:26');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '12', '2015-04-13 14:08:04');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '14', '2015-04-13 14:09:39');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '10', '2015-04-13 14:40:37');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '11', '2015-04-13 14:12:23');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '12', '2015-04-13 14:35:45');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '12', '2015-04-13 14:05:14');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '15', '2015-04-13 14:41:50');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '11', '2015-04-13 14:04:35');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '10', '2015-04-13 14:25:20');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '12', '2015-04-13 14:07:18');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '15', '2015-04-13 15:05:32');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '15', '2015-04-13 15:16:07');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '13', '2015-04-13 15:39:17');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '15', '2015-04-13 15:11:10');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '15', '2015-04-13 15:16:49');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '11', '2015-04-13 15:23:42');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '10', '2015-04-13 15:38:48');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '13', '2015-04-13 15:09:40');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '10', '2015-04-13 15:29:20');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '10', '2015-04-13 15:15:24');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '9', '2015-04-13 16:30:15');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '1', '2015-04-13 16:03:29');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '2', '2015-04-13 16:45:00');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '0', '2015-04-13 16:24:58');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '2', '2015-04-13 16:12:54');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '7', '2015-04-13 16:24:21');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '4', '2015-04-13 16:35:11');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '8', '2015-04-13 16:50:16');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '4', '2015-04-13 16:36:08');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '6', '2015-04-13 16:11:51');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '2', '2015-04-13 17:37:00');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '6', '2015-04-13 17:22:53');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '3', '2015-04-13 17:55:53');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '0', '2015-04-13 17:32:35');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '1', '2015-04-13 17:44:06');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '3', '2015-04-13 17:15:21');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '3', '2015-04-13 17:53:56');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '9', '2015-04-13 17:55:51');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '3', '2015-04-13 17:11:09');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '0', '2015-04-13 17:58:36');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '8', '2015-04-13 18:56:20');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '0', '2015-04-13 18:55:34');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '10', '2015-04-13 18:42:29');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '6', '2015-04-13 18:02:18');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '9', '2015-04-13 18:04:45');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '4', '2015-04-13 18:15:25');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '2', '2015-04-13 18:29:50');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '8', '2015-04-13 18:41:23');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '1', '2015-04-13 18:12:48');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '9', '2015-04-13 18:45:56');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '10', '2015-04-13 19:43:36');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '19', '2015-04-13 19:26:08');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '20', '2015-04-13 19:47:03');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '11', '2015-04-13 19:23:31');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '18', '2015-04-13 19:11:36');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '15', '2015-04-13 19:17:33');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '18', '2015-04-13 19:36:42');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '19', '2015-04-13 19:23:47');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '16', '2015-04-13 19:27:42');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '20', '2015-04-13 19:20:00');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '30', '2015-04-13 20:21:01');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '23', '2015-04-13 20:14:06');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '27', '2015-04-13 20:44:54');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '29', '2015-04-13 20:13:06');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '25', '2015-04-13 20:18:23');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '26', '2015-04-13 20:21:34');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '27', '2015-04-13 20:39:57');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '29', '2015-04-13 20:36:39');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '27', '2015-04-13 20:24:52');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '24', '2015-04-13 20:44:07');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '31', '2015-04-13 21:11:13');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '35', '2015-04-13 21:51:55');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '30', '2015-04-13 21:40:56');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '33', '2015-04-13 21:14:10');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '36', '2015-04-13 21:09:38');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '31', '2015-04-13 21:40:00');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '35', '2015-04-13 21:23:42');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '35', '2015-04-13 21:14:35');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '33', '2015-04-13 21:41:50');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '39', '2015-04-13 21:34:03');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '35', '2015-04-13 22:03:27');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '39', '2015-04-13 22:58:39');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '36', '2015-04-13 22:31:41');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '31', '2015-04-13 22:48:05');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '37', '2015-04-13 22:32:59');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '32', '2015-04-13 22:52:04');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '33', '2015-04-13 22:25:31');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '37', '2015-04-13 22:53:04');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '34', '2015-04-13 22:03:34');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '34', '2015-04-13 22:49:54');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '26', '2015-04-13 23:10:01');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '29', '2015-04-13 23:53:59');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '29', '2015-04-13 23:42:29');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '31', '2015-04-13 23:09:01');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '32', '2015-04-13 23:15:04');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '26', '2015-04-13 23:00:44');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '23', '2015-04-13 23:31:07');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '27', '2015-04-13 23:49:07');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '31', '2015-04-13 23:28:12');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '22', '2015-04-13 23:51:33');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '14', '2015-04-14 00:44:35');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '10', '2015-04-14 00:31:54');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '13', '2015-04-14 00:55:34');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '12', '2015-04-14 00:44:34');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '18', '2015-04-14 00:43:19');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '17', '2015-04-14 00:08:58');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '13', '2015-04-14 00:47:41');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '18', '2015-04-14 00:12:43');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '13', '2015-04-14 00:52:52');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '20', '2015-04-14 00:34:51');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '22', '2015-04-14 13:23:25');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '20', '2015-04-14 13:09:26');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '25', '2015-04-14 13:10:00');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '22', '2015-04-14 13:07:13');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '20', '2015-04-14 13:16:40');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '20', '2015-04-14 13:55:29');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '20', '2015-04-14 13:54:57');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '21', '2015-04-14 13:30:48');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '20', '2015-04-14 13:45:05');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '23', '2015-04-14 13:55:23');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '20', '2015-04-14 14:34:07');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '20', '2015-04-14 14:24:50');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '22', '2015-04-14 14:19:39');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '24', '2015-04-14 14:22:32');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '24', '2015-04-14 14:38:50');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '23', '2015-04-14 14:26:16');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '20', '2015-04-14 14:51:54');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '25', '2015-04-14 14:25:28');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '25', '2015-04-14 14:50:14');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '20', '2015-04-14 14:51:30');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '24', '2015-04-14 15:53:59');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '20', '2015-04-14 15:19:00');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '21', '2015-04-14 15:52:38');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '24', '2015-04-14 15:26:20');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '24', '2015-04-14 15:08:49');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '25', '2015-04-14 15:43:12');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '21', '2015-04-14 15:25:00');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '22', '2015-04-14 15:23:25');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '24', '2015-04-14 15:16:21');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '22', '2015-04-14 15:50:49');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '16', '2015-04-14 16:17:18');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '19', '2015-04-14 16:25:02');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '16', '2015-04-14 16:37:29');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '15', '2015-04-14 16:48:17');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '20', '2015-04-14 16:33:20');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '17', '2015-04-14 16:49:16');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '16', '2015-04-14 16:10:16');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '16', '2015-04-14 16:42:52');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '18', '2015-04-14 16:53:12');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '17', '2015-04-14 16:22:16');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '10', '2015-04-14 17:21:43');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '12', '2015-04-14 17:55:28');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '13', '2015-04-14 17:34:33');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '15', '2015-04-14 17:49:08');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '11', '2015-04-14 17:40:44');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '14', '2015-04-14 17:27:18');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '12', '2015-04-14 17:12:47');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '13', '2015-04-14 17:05:59');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '14', '2015-04-14 17:34:27');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '13', '2015-04-14 17:26:06');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '0', '2015-04-14 18:52:08');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '6', '2015-04-14 18:02:15');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '6', '2015-04-14 18:02:56');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '2', '2015-04-14 18:21:59');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '4', '2015-04-14 18:00:00');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '7', '2015-04-14 18:30:10');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '2', '2015-04-14 18:07:42');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '2', '2015-04-14 18:52:16');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '5', '2015-04-14 18:44:08');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '9', '2015-04-14 18:37:59');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '10', '2015-04-14 19:09:00');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '12', '2015-04-14 19:48:00');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '10', '2015-04-14 19:21:21');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJoQKzBAq1RIYR9vDjI9c6QZs', '14', '2015-04-14 19:33:34');
